,brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
191,1075,Caldera Brewing Company,1280377901,5.0,3.5,4.0,ThreeWiseMen,American Pale Ale (APA),5.0,4.0,Caldera Pale Ale,5.5,25414
192,1075,Caldera Brewing Company,1280121552,4.0,3.0,4.0,philbertk,American Pale Ale (APA),3.0,4.0,Caldera Pale Ale,5.5,25414
193,1075,Caldera Brewing Company,1279898459,4.5,4.0,4.0,Brent,American Pale Ale (APA),4.0,4.0,Caldera Pale Ale,5.5,25414
194,1075,Caldera Brewing Company,1279603940,3.0,3.5,3.5,Bubba83,American Pale Ale (APA),4.0,3.0,Caldera Pale Ale,5.5,25414
195,1075,Caldera Brewing Company,1278462434,4.0,4.0,4.0,BeerAdvocate,American Pale Ale (APA),4.0,4.0,Caldera Pale Ale,5.5,25414
196,1075,Caldera Brewing Company,1278094363,4.0,3.5,4.0,mikereaser,American Pale Ale (APA),4.0,4.0,Caldera Pale Ale,5.5,25414
197,1075,Caldera Brewing Company,1277592425,4.0,3.0,4.0,jkrich,American Pale Ale (APA),4.0,4.0,Caldera Pale Ale,5.5,25414
198,1075,Caldera Brewing Company,1277176387,4.5,3.5,3.5,SpdKilz,American Pale Ale (APA),4.0,3.5,Caldera Pale Ale,5.5,25414
199,1075,Caldera Brewing Company,1277173621,4.0,3.5,3.5,barleywinefiend,American Pale Ale (APA),3.5,4.0,Caldera Pale Ale,5.5,25414
200,1075,Caldera Brewing Company,1274582920,4.5,4.0,4.0,indiapaleale,American Pale Ale (APA),4.0,4.0,Caldera Pale Ale,5.5,25414
201,1075,Caldera Brewing Company,1274535816,4.5,4.0,4.0,Cresant,American Pale Ale (APA),4.0,4.0,Caldera Pale Ale,5.5,25414
202,1075,Caldera Brewing Company,1274399540,3.0,4.0,3.5,Bitterbill,American Pale Ale (APA),4.0,3.0,Caldera Pale Ale,5.5,25414
203,1075,Caldera Brewing Company,1273493811,4.5,3.5,3.5,hosehead83,American Pale Ale (APA),4.0,4.0,Caldera Pale Ale,5.5,25414
204,1075,Caldera Brewing Company,1271993282,4.0,4.0,4.0,kshankar,American Pale Ale (APA),4.0,4.5,Caldera Pale Ale,5.5,25414
205,1075,Caldera Brewing Company,1269722488,4.5,4.0,4.5,bump8628,American Pale Ale (APA),4.0,4.0,Caldera Pale Ale,5.5,25414
206,1075,Caldera Brewing Company,1268076225,4.0,3.5,4.0,WesWes,American Pale Ale (APA),4.0,4.0,Caldera Pale Ale,5.5,25414
207,1075,Caldera Brewing Company,1267839055,3.0,3.0,2.5,beertunes,American Pale Ale (APA),2.5,3.0,Caldera Pale Ale,5.5,25414
208,1075,Caldera Brewing Company,1266473259,4.0,4.0,4.0,ClockworkOrange,American Pale Ale (APA),4.0,3.5,Caldera Pale Ale,5.5,25414
209,1075,Caldera Brewing Company,1266280281,4.0,3.5,5.0,organicbrewer,American Pale Ale (APA),4.5,4.0,Caldera Pale Ale,5.5,25414
210,1075,Caldera Brewing Company,1265831510,5.0,4.0,4.0,onix1agr,American Pale Ale (APA),4.5,4.0,Caldera Pale Ale,5.5,25414
211,1075,Caldera Brewing Company,1265696374,4.0,3.5,4.0,dedrinker,American Pale Ale (APA),4.0,4.0,Caldera Pale Ale,5.5,25414
212,1075,Caldera Brewing Company,1264269458,4.5,4.5,4.0,woodychandler,American Pale Ale (APA),4.0,4.5,Caldera Pale Ale,5.5,25414
213,1075,Caldera Brewing Company,1264041225,3.5,3.5,3.0,therica,American Pale Ale (APA),3.5,3.5,Caldera Pale Ale,5.5,25414
214,1075,Caldera Brewing Company,1262623366,4.5,3.5,3.5,rfgetz,American Pale Ale (APA),4.0,4.0,Caldera Pale Ale,5.5,25414
215,1075,Caldera Brewing Company,1262485655,4.0,3.5,4.0,JohnGalt1,American Pale Ale (APA),3.5,3.0,Caldera Pale Ale,5.5,25414
216,1075,Caldera Brewing Company,1261976212,5.0,4.0,4.0,womencantsail,American Pale Ale (APA),4.0,4.5,Caldera Pale Ale,5.5,25414
217,1075,Caldera Brewing Company,1260202692,4.5,4.5,4.0,ckeegan04,American Pale Ale (APA),4.0,4.5,Caldera Pale Ale,5.5,25414
218,1075,Caldera Brewing Company,1258953381,4.5,3.5,4.0,WeisGuy,American Pale Ale (APA),4.0,3.5,Caldera Pale Ale,5.5,25414
219,1075,Caldera Brewing Company,1256089931,4.5,3.0,4.0,Rmassimiano,American Pale Ale (APA),4.0,5.0,Caldera Pale Ale,5.5,25414
220,1075,Caldera Brewing Company,1255564836,4.5,4.0,4.0,droomyster,American Pale Ale (APA),4.0,4.5,Caldera Pale Ale,5.5,25414
221,1075,Caldera Brewing Company,1254457053,4.0,3.5,3.5,flagmantho,American Pale Ale (APA),4.0,4.0,Caldera Pale Ale,5.5,25414
222,1075,Caldera Brewing Company,1254185699,4.0,3.0,4.0,snaotheus,American Pale Ale (APA),3.5,4.0,Caldera Pale Ale,5.5,25414
223,1075,Caldera Brewing Company,1254099708,4.5,4.0,4.0,RoyalT,American Pale Ale (APA),4.0,4.0,Caldera Pale Ale,5.5,25414
224,1075,Caldera Brewing Company,1253889382,3.5,4.0,4.0,Slatetank,American Pale Ale (APA),3.5,4.0,Caldera Pale Ale,5.5,25414
225,1075,Caldera Brewing Company,1252549074,4.0,4.0,4.0,philbe311,American Pale Ale (APA),4.0,3.5,Caldera Pale Ale,5.5,25414
226,1075,Caldera Brewing Company,1252535262,4.0,3.5,3.5,Deuane,American Pale Ale (APA),4.0,4.0,Caldera Pale Ale,5.5,25414
227,1075,Caldera Brewing Company,1251925734,3.5,3.0,4.0,Halcyondays,American Pale Ale (APA),3.5,3.0,Caldera Pale Ale,5.5,25414
228,1075,Caldera Brewing Company,1304977550,4.0,4.0,4.0,CaptainIPA,American Porter,4.5,4.0,Pilot Rock Porter,5.8,10788
229,1075,Caldera Brewing Company,1299734664,4.5,3.5,3.0,anchordrinker,American Porter,5.0,4.5,Pilot Rock Porter,5.8,10788
230,1075,Caldera Brewing Company,1270238942,4.5,4.0,4.0,spointon,American Porter,4.0,4.5,Pilot Rock Porter,5.8,10788
231,1075,Caldera Brewing Company,1265775166,3.5,3.5,4.0,slaintemhor,American Porter,3.5,3.5,Pilot Rock Porter,5.8,10788
232,1075,Caldera Brewing Company,1254977926,5.0,4.0,4.5,Reidrover,American Porter,4.0,4.0,Pilot Rock Porter,5.8,10788
233,1075,Caldera Brewing Company,1153680639,4.5,3.5,4.5,Gavage,American Porter,4.5,4.0,Pilot Rock Porter,5.8,10788
234,1075,Caldera Brewing Company,1113805689,3.5,3.5,3.5,Thrasher,American Porter,3.5,3.0,Pilot Rock Porter,5.8,10788
235,1075,Caldera Brewing Company,1100743845,2.5,2.5,3.0,RedDiamond,American Porter,2.5,3.0,Pilot Rock Porter,5.8,10788
236,1075,Caldera Brewing Company,1326071409,3.5,3.5,4.0,BilbosNuts,Belgian Strong Dark Ale,2.0,3.5,Vas Deferens Ale,8.1,58920
237,1075,Caldera Brewing Company,1321407186,3.0,4.0,2.0,n2185,Belgian Strong Dark Ale,3.0,2.5,Vas Deferens Ale,8.1,58920
238,1075,Caldera Brewing Company,1311736668,4.0,4.0,4.0,Knapp85,Belgian Strong Dark Ale,3.5,4.0,Vas Deferens Ale,8.1,58920
239,1075,Caldera Brewing Company,1321070530,3.5,3.5,3.5,russpowell,Belgian Strong Dark Ale,3.0,3.5,Vas Deferens Ale,8.1,58920
240,1075,Caldera Brewing Company,1320555535,4.0,3.5,4.0,mjyoung,Belgian Strong Dark Ale,3.5,4.0,Vas Deferens Ale,8.1,58920
241,1075,Caldera Brewing Company,1319921102,3.5,3.5,4.0,phichifiji00,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
242,1075,Caldera Brewing Company,1319858005,3.5,3.5,4.0,mgbickel,Belgian Strong Dark Ale,4.0,3.5,Vas Deferens Ale,8.1,58920
243,1075,Caldera Brewing Company,1317515953,4.0,3.0,4.0,vande,Belgian Strong Dark Ale,3.5,4.0,Vas Deferens Ale,8.1,58920
244,1075,Caldera Brewing Company,1317093500,3.0,3.5,4.0,oline73,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
245,1075,Caldera Brewing Company,1315280892,4.5,4.0,4.0,pitasoup,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
246,1075,Caldera Brewing Company,1314576950,4.0,3.5,3.5,match1112,Belgian Strong Dark Ale,4.0,4.0,Vas Deferens Ale,8.1,58920
247,1075,Caldera Brewing Company,1313275008,3.5,3.0,3.5,Siggy125,Belgian Strong Dark Ale,3.5,3.0,Vas Deferens Ale,8.1,58920
248,1075,Caldera Brewing Company,1311901246,3.5,4.0,4.0,beer2day,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
249,1075,Caldera Brewing Company,1309577754,4.0,3.5,4.0,sgsmfdoom,Belgian Strong Dark Ale,4.0,4.0,Vas Deferens Ale,8.1,58920
250,1075,Caldera Brewing Company,1309227572,4.0,3.0,4.0,Nashvillain,Belgian Strong Dark Ale,4.0,3.5,Vas Deferens Ale,8.1,58920
251,1075,Caldera Brewing Company,1304116900,4.0,4.0,4.0,CHILLINDYLAN,Belgian Strong Dark Ale,4.0,4.0,Vas Deferens Ale,8.1,58920
252,1075,Caldera Brewing Company,1300995057,4.0,4.0,4.0,emmasdad,Belgian Strong Dark Ale,4.0,3.5,Vas Deferens Ale,8.1,58920
253,1075,Caldera Brewing Company,1300226447,3.5,4.0,3.5,Bendurgin,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
254,1075,Caldera Brewing Company,1296739609,3.5,3.0,4.0,BuckeyeNation,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
255,1075,Caldera Brewing Company,1294716213,3.5,3.5,3.5,BeerAdvocate,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
256,1075,Caldera Brewing Company,1292542146,4.0,4.0,4.0,GarthDanielson,Belgian Strong Dark Ale,4.0,4.0,Vas Deferens Ale,8.1,58920
257,1075,Caldera Brewing Company,1272945129,4.0,4.0,4.0,Akfan,American IPA,4.0,4.5,Caldera IPA,6.1,10784
258,1075,Caldera Brewing Company,1290310276,4.0,4.0,3.5,chumba526,Belgian Strong Dark Ale,3.5,4.0,Vas Deferens Ale,8.1,58920
259,1075,Caldera Brewing Company,1289007164,3.0,2.5,4.0,Xul,Belgian Strong Dark Ale,3.5,3.0,Vas Deferens Ale,8.1,58920
260,1075,Caldera Brewing Company,1287556131,3.5,2.5,3.5,Docer,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
261,1075,Caldera Brewing Company,1283849227,2.0,2.5,4.0,rand,Belgian Strong Dark Ale,2.5,2.0,Vas Deferens Ale,8.1,58920
262,1075,Caldera Brewing Company,1283632391,2.5,2.0,2.5,Arbitrator,Belgian Strong Dark Ale,1.0,2.5,Vas Deferens Ale,8.1,58920
263,1075,Caldera Brewing Company,1283402291,3.0,3.5,3.5,ccrida,Belgian Strong Dark Ale,3.0,3.0,Vas Deferens Ale,8.1,58920
264,1075,Caldera Brewing Company,1281917733,4.0,4.0,4.0,brewandbbq,Belgian Strong Dark Ale,4.0,4.0,Vas Deferens Ale,8.1,58920
265,1075,Caldera Brewing Company,1324238653,4.0,4.0,4.0,coldriver,American IPA,4.0,4.5,Caldera IPA,6.1,10784
266,1075,Caldera Brewing Company,1281017724,3.0,4.0,3.5,GradyS1,Belgian Strong Dark Ale,2.5,3.0,Vas Deferens Ale,8.1,58920
267,1075,Caldera Brewing Company,1278714049,3.0,3.5,4.0,meatyard,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
268,1075,Caldera Brewing Company,1277183331,4.0,4.0,4.0,Mora2000,Belgian Strong Dark Ale,4.0,3.5,Vas Deferens Ale,8.1,58920
269,1075,Caldera Brewing Company,1277179584,5.0,4.0,4.0,GRG1313,Belgian Strong Dark Ale,3.5,4.0,Vas Deferens Ale,8.1,58920
270,1075,Caldera Brewing Company,1276135287,4.0,3.5,4.5,zoso1967,Belgian Strong Dark Ale,4.0,3.0,Vas Deferens Ale,8.1,58920
271,1075,Caldera Brewing Company,1275892159,3.5,3.5,4.5,DeanMoriarty,Belgian Strong Dark Ale,3.5,4.0,Vas Deferens Ale,8.1,58920
272,1075,Caldera Brewing Company,1275778651,3.5,3.0,4.0,Halcyondays,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
273,1075,Caldera Brewing Company,1103668195,3.0,3.0,3.0,RedDiamond,American Stout,4.0,3.0,Cauldron Espresso Stout,,21241
274,1075,Caldera Brewing Company,1314593255,4.5,4.0,4.0,Derek,Russian Imperial Stout,4.0,4.5,Old Growth Imperial Stout,8.8,20818
275,1075,Caldera Brewing Company,1325371643,4.0,4.0,3.5,suncrust,Russian Imperial Stout,4.0,4.0,Old Growth Imperial Stout,8.8,20818
276,1075,Caldera Brewing Company,1324873502,4.0,4.0,4.0,dc55110,Russian Imperial Stout,3.5,4.0,Old Growth Imperial Stout,8.8,20818
277,1075,Caldera Brewing Company,1321759929,4.0,3.5,3.0,snaotheus,Russian Imperial Stout,4.0,4.5,Old Growth Imperial Stout,8.8,20818
278,1075,Caldera Brewing Company,1320011799,4.0,4.0,4.0,oberon,Russian Imperial Stout,4.5,4.0,Old Growth Imperial Stout,8.8,20818
279,1075,Caldera Brewing Company,1319912250,4.0,4.0,2.5,russpowell,Russian Imperial Stout,4.5,4.0,Old Growth Imperial Stout,8.8,20818
280,1075,Caldera Brewing Company,1319087212,4.0,4.0,4.5,julian,Russian Imperial Stout,4.0,4.0,Old Growth Imperial Stout,8.8,20818
281,1075,Caldera Brewing Company,1318908990,4.5,4.0,4.0,Halcyondays,Russian Imperial Stout,5.0,4.5,Old Growth Imperial Stout,8.8,20818
282,1075,Caldera Brewing Company,1318153805,4.5,4.0,4.5,UCLABrewN84,Russian Imperial Stout,4.0,4.5,Old Growth Imperial Stout,8.8,20818
283,1075,Caldera Brewing Company,1316051590,3.5,3.0,3.5,Beerandraiderfan,Russian Imperial Stout,4.0,4.0,Old Growth Imperial Stout,8.8,20818
284,1075,Caldera Brewing Company,1315044032,4.0,4.0,4.5,tdm168,Russian Imperial Stout,4.0,4.5,Old Growth Imperial Stout,8.8,20818
285,1075,Caldera Brewing Company,1313553891,4.5,4.0,4.0,jeff1973,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
286,1075,Caldera Brewing Company,1312575615,5.0,4.5,4.5,Tilley4,Russian Imperial Stout,4.5,5.0,Old Growth Imperial Stout,8.8,20818
287,1075,Caldera Brewing Company,1310693953,5.0,5.0,5.0,Cyberkedi,Russian Imperial Stout,5.0,4.5,Old Growth Imperial Stout,8.8,20818
288,1075,Caldera Brewing Company,1305846083,4.0,4.0,4.0,onix1agr,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
289,1075,Caldera Brewing Company,1305776840,4.5,4.0,4.5,oglmcdgl,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
290,1075,Caldera Brewing Company,1304910259,4.0,3.0,3.5,youradhere,Russian Imperial Stout,3.0,4.0,Old Growth Imperial Stout,8.8,20818
291,1075,Caldera Brewing Company,1301436909,4.0,4.0,4.0,Knapp85,Russian Imperial Stout,3.5,4.0,Old Growth Imperial Stout,8.8,20818
292,1075,Caldera Brewing Company,1301108461,4.5,4.5,4.5,kitty66,Russian Imperial Stout,4.0,5.0,Old Growth Imperial Stout,8.8,20818
293,1075,Caldera Brewing Company,1106529693,4.5,4.5,4.5,Valevapor,American Amber / Red Ale,4.0,4.5,Dry Hop Red,5.7,10786
294,1075,Caldera Brewing Company,1301032260,4.5,4.0,4.0,lowendfrequency,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
295,1075,Caldera Brewing Company,1299090515,3.0,4.0,3.5,harrymel,Russian Imperial Stout,4.0,4.0,Old Growth Imperial Stout,8.8,20818
296,1075,Caldera Brewing Company,1297663058,3.5,4.0,4.0,Vdubb86,Russian Imperial Stout,4.0,3.5,Old Growth Imperial Stout,8.8,20818
297,1075,Caldera Brewing Company,1297637051,3.5,3.5,4.0,TMoney2591,Russian Imperial Stout,4.0,4.0,Old Growth Imperial Stout,8.8,20818
298,1075,Caldera Brewing Company,1296103099,4.0,3.5,4.5,vkv822,Russian Imperial Stout,4.0,3.5,Old Growth Imperial Stout,8.8,20818
299,1075,Caldera Brewing Company,1295916750,4.0,4.0,4.0,barleywinefiend,Russian Imperial Stout,4.0,4.5,Old Growth Imperial Stout,8.8,20818
300,1075,Caldera Brewing Company,1267669241,4.5,4.0,4.0,ccrida,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
301,1075,Caldera Brewing Company,1233976509,4.5,4.0,4.0,msubulldog25,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
302,1075,Caldera Brewing Company,1104119630,3.0,4.0,3.5,GreenWBush,American Amber / Red Ale,3.0,4.0,Dry Hop Red,5.7,10786
303,1075,Caldera Brewing Company,1232517923,5.0,4.5,4.5,bitterthebetter,Russian Imperial Stout,5.0,5.0,Old Growth Imperial Stout,8.8,20818
304,1075,Caldera Brewing Company,1202674258,4.0,4.0,4.5,RedDiamond,Russian Imperial Stout,4.0,4.0,Old Growth Imperial Stout,8.8,20818
305,1075,Caldera Brewing Company,1316030136,3.5,3.5,3.5,Beerandraiderfan,American Amber / Red Ale,3.5,3.5,Dry Hop Red,5.7,10786
306,1075,Caldera Brewing Company,1190326149,4.0,4.0,4.0,mcallister,American Amber / Red Ale,4.0,4.0,Dry Hop Red,5.7,10786
307,1075,Caldera Brewing Company,1174767562,4.5,4.5,4.0,ccrida,American Amber / Red Ale,4.0,4.5,Dry Hop Red,5.7,10786
308,1075,Caldera Brewing Company,1171415576,4.0,4.0,4.0,flexabull,American Amber / Red Ale,4.0,4.0,Dry Hop Red,5.7,10786
309,1075,Caldera Brewing Company,1119304996,4.0,4.0,3.0,Crotor,American Amber / Red Ale,3.5,4.0,Dry Hop Red,5.7,10786
310,1075,Caldera Brewing Company,1111803322,4.0,4.0,4.0,unklesyd,American Amber / Red Ale,4.5,4.5,Dry Hop Red,5.7,10786
311,1075,Caldera Brewing Company,1103510937,4.5,4.5,3.5,RedDiamond,American Amber / Red Ale,4.0,4.0,Dry Hop Red,5.7,10786
312,1075,Caldera Brewing Company,1060927934,4.0,4.5,4.5,freed,American Amber / Red Ale,4.0,4.0,Dry Hop Red,5.7,10786
313,1075,Caldera Brewing Company,1296524914,4.0,4.0,4.0,inthebeeraisle,American Strong Ale,4.0,4.0,Southside Strong,7.0,10794
314,1075,Caldera Brewing Company,1259026211,4.5,4.0,4.0,ElGordo,Märzen / Oktoberfest,4.0,4.0,Caldera Märzen,6.3,54330
315,1075,Caldera Brewing Company,1313637622,3.0,3.0,4.0,isualum12,American Adjunct Lager,2.0,3.0,Lawnmower Lager,3.9,20817
316,1075,Caldera Brewing Company,1294716177,4.0,4.0,4.0,BeerAdvocate,American Adjunct Lager,4.0,4.0,Lawnmower Lager,3.9,20817
317,1075,Caldera Brewing Company,1284525849,4.5,3.0,3.5,JohnGalt1,American Adjunct Lager,3.5,3.5,Lawnmower Lager,3.9,20817
318,1075,Caldera Brewing Company,1281229651,4.0,3.5,3.5,merlin48,American Adjunct Lager,3.5,3.5,Lawnmower Lager,3.9,20817
319,1075,Caldera Brewing Company,1279762002,3.0,3.5,3.5,philbe311,American Adjunct Lager,3.0,3.0,Lawnmower Lager,3.9,20817
320,1075,Caldera Brewing Company,1279679219,3.5,3.0,3.0,SpdKilz,American Adjunct Lager,2.5,3.0,Lawnmower Lager,3.9,20817
321,1075,Caldera Brewing Company,1278993362,3.0,3.0,3.0,DeanMoriarty,American Adjunct Lager,3.0,3.0,Lawnmower Lager,3.9,20817
322,1075,Caldera Brewing Company,1277081906,4.5,3.5,3.5,zoso1967,American Adjunct Lager,3.0,3.5,Lawnmower Lager,3.9,20817
323,1075,Caldera Brewing Company,1275777906,3.5,2.5,3.0,Halcyondays,American Adjunct Lager,4.0,3.0,Lawnmower Lager,3.9,20817
324,1075,Caldera Brewing Company,1275771652,5.0,4.0,4.0,Wetpaperbag,American Adjunct Lager,4.0,4.5,Lawnmower Lager,3.9,20817
325,1075,Caldera Brewing Company,1274579229,2.0,2.5,2.0,IronLover,American Adjunct Lager,2.5,2.5,Lawnmower Lager,3.9,20817
326,1075,Caldera Brewing Company,1270908226,4.0,3.0,2.0,Reidrover,American Adjunct Lager,2.5,3.0,Lawnmower Lager,3.9,20817
327,1075,Caldera Brewing Company,1270706342,4.5,3.5,4.0,Spikester,American Adjunct Lager,3.0,4.0,Lawnmower Lager,3.9,20817
328,1075,Caldera Brewing Company,1267230079,1.0,1.5,1.0,kevinmkirk,American Adjunct Lager,1.0,1.0,Lawnmower Lager,3.9,20817
329,1075,Caldera Brewing Company,1324042981,3.0,3.5,3.0,notchucknorris,American Blonde Ale,2.0,3.0,Caldera Rose Petal (Kettle Series),6.7,61427
330,1075,Caldera Brewing Company,1296875377,4.0,4.0,4.0,Mora2000,American IPA,4.0,4.0,Caldera IPA,6.1,10784
331,1075,Caldera Brewing Company,1322529598,4.0,4.0,4.0,brianairb85,American Blonde Ale,3.5,4.5,Caldera Rose Petal (Kettle Series),6.7,61427
332,1075,Caldera Brewing Company,1313491119,1.5,2.0,3.0,jmarsh123,American Blonde Ale,2.0,1.5,Caldera Rose Petal (Kettle Series),6.7,61427
333,1075,Caldera Brewing Company,1312168951,3.0,3.5,3.5,BDTyre,American Blonde Ale,3.0,3.5,Caldera Rose Petal (Kettle Series),6.7,61427
334,1075,Caldera Brewing Company,1310388796,1.5,1.5,3.0,TheGordianKnot,American Blonde Ale,2.0,1.5,Caldera Rose Petal (Kettle Series),6.7,61427
335,1075,Caldera Brewing Company,1284083587,4.0,3.0,4.5,hippityhops85,American Blonde Ale,3.0,3.5,Caldera Rose Petal (Kettle Series),6.7,61427
336,1075,Caldera Brewing Company,1282984478,3.5,3.5,3.5,JohnGalt1,American Blonde Ale,3.5,3.5,Caldera Rose Petal (Kettle Series),6.7,61427
337,1075,Caldera Brewing Company,1297129212,4.0,4.0,4.0,Rutager,American IPA,4.0,3.5,Caldera IPA,6.1,10784
338,1075,Caldera Brewing Company,1297105083,4.5,4.0,4.0,CHILLINDYLAN,American IPA,4.0,4.0,Caldera IPA,6.1,10784
339,1075,Caldera Brewing Company,1296947627,4.5,4.5,4.0,beerman207,American IPA,4.0,4.0,Caldera IPA,6.1,10784
340,1075,Caldera Brewing Company,1296620697,3.5,4.0,4.5,grover37,American IPA,3.5,3.5,Caldera IPA,6.1,10784
341,1075,Caldera Brewing Company,1296233050,4.5,4.5,4.0,alabamatie,American IPA,4.0,4.5,Caldera IPA,6.1,10784
342,1075,Caldera Brewing Company,1296008402,4.5,4.0,4.0,bagpiper2005,American IPA,4.0,4.5,Caldera IPA,6.1,10784
343,1075,Caldera Brewing Company,1296005914,4.0,3.5,4.0,LukeD23,American IPA,4.0,4.5,Caldera IPA,6.1,10784
344,1075,Caldera Brewing Company,1295671770,4.0,4.0,4.0,JayQue,American IPA,4.0,4.0,Caldera IPA,6.1,10784
345,1075,Caldera Brewing Company,1295585824,4.0,4.5,4.5,PhageLab,American IPA,4.0,3.5,Caldera IPA,6.1,10784
346,1075,Caldera Brewing Company,1294974656,5.0,4.0,5.0,lnashsig,American IPA,4.0,4.0,Caldera IPA,6.1,10784
347,1075,Caldera Brewing Company,1294791118,4.0,4.5,5.0,mindlucent2007,American IPA,4.0,5.0,Caldera IPA,6.1,10784
348,1075,Caldera Brewing Company,1294539199,4.0,3.5,4.5,AlCaponeJunior,American IPA,4.0,4.0,Caldera IPA,6.1,10784
349,1075,Caldera Brewing Company,1294305907,4.0,3.0,4.0,corby112,American IPA,3.0,3.0,Caldera IPA,6.1,10784
351,1075,Caldera Brewing Company,1294116253,4.0,4.0,4.5,BEERchitect,American IPA,3.5,3.5,Caldera IPA,6.1,10784
352,1075,Caldera Brewing Company,1293153465,4.0,4.0,4.5,Jayli,American IPA,4.0,4.5,Caldera IPA,6.1,10784
353,1075,Caldera Brewing Company,1293123837,3.5,3.5,4.0,LilBeerDoctor,American IPA,3.5,3.5,Caldera IPA,6.1,10784
354,1075,Caldera Brewing Company,1293061516,4.0,4.0,4.0,clayrock81,American IPA,4.0,4.0,Caldera IPA,6.1,10784
355,1075,Caldera Brewing Company,1292778811,4.0,4.0,4.0,lstokes,American IPA,3.5,4.0,Caldera IPA,6.1,10784
356,1075,Caldera Brewing Company,1292282933,4.5,4.0,3.5,kylejohnson03,American IPA,4.0,4.5,Caldera IPA,6.1,10784
357,1075,Caldera Brewing Company,1291909316,4.0,4.0,4.0,csiewert,American IPA,3.5,3.5,Caldera IPA,6.1,10784
358,1075,Caldera Brewing Company,1291863248,4.0,4.0,4.0,beerphan,American IPA,4.0,4.0,Caldera IPA,6.1,10784
359,1075,Caldera Brewing Company,1291772007,4.5,4.0,4.0,climax,American IPA,4.0,4.5,Caldera IPA,6.1,10784
360,1075,Caldera Brewing Company,1280725041,4.0,3.5,4.5,JTahoe,American IPA,3.5,4.0,Caldera IPA,6.1,10784
361,1075,Caldera Brewing Company,1290892378,4.5,4.5,4.0,JoEBoBpr,American IPA,4.0,4.5,Caldera IPA,6.1,10784
362,1075,Caldera Brewing Company,1290186023,3.0,2.5,4.0,OWSLEY069,American IPA,3.0,3.0,Caldera IPA,6.1,10784
363,1075,Caldera Brewing Company,1289994167,4.0,4.0,5.0,AEK,American IPA,4.0,4.0,Caldera IPA,6.1,10784
364,1075,Caldera Brewing Company,1289772727,4.5,4.0,4.5,TheManiacalOne,American IPA,4.5,4.5,Caldera IPA,6.1,10784
365,1075,Caldera Brewing Company,1289066078,4.5,4.0,4.0,awalk1227,American IPA,3.5,4.0,Caldera IPA,6.1,10784
366,1075,Caldera Brewing Company,1288747230,4.0,4.0,4.5,BuckyFresh,American IPA,4.0,3.5,Caldera IPA,6.1,10784
367,1075,Caldera Brewing Company,1288594654,4.0,4.0,4.0,SamuelJackson45,American IPA,4.0,4.5,Caldera IPA,6.1,10784
368,1075,Caldera Brewing Company,1288568600,4.0,4.0,4.5,djbreezy,American IPA,4.0,4.0,Caldera IPA,6.1,10784
369,1075,Caldera Brewing Company,1288326570,5.0,4.0,4.5,wcudwight,American IPA,4.5,4.5,Caldera IPA,6.1,10784
370,1075,Caldera Brewing Company,1288222917,4.0,4.0,4.0,JoeyBeerBelly,American IPA,4.5,4.0,Caldera IPA,6.1,10784
371,1075,Caldera Brewing Company,1237945444,4.5,3.5,4.5,HopDerek,American IPA,4.0,4.0,Caldera IPA,6.1,10784
372,1075,Caldera Brewing Company,1287709770,5.0,4.0,4.0,DeanMoriarty,American IPA,4.0,4.0,Caldera IPA,6.1,10784
373,1075,Caldera Brewing Company,1287274920,4.0,3.5,4.0,xnicknj,American IPA,3.5,3.5,Caldera IPA,6.1,10784
374,1075,Caldera Brewing Company,1286137884,3.5,3.5,3.5,northyorksammy,American IPA,3.5,3.5,Caldera IPA,6.1,10784
375,1075,Caldera Brewing Company,1285793647,2.5,3.5,3.5,Bfarr,American IPA,4.0,4.0,Caldera IPA,6.1,10784
376,1075,Caldera Brewing Company,1285631508,3.5,2.5,3.5,crossovert,American IPA,3.5,4.5,Caldera IPA,6.1,10784
377,1075,Caldera Brewing Company,1285543810,4.5,4.0,4.0,emmasdad,American IPA,4.0,4.0,Caldera IPA,6.1,10784
